GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
100131564	1.08e-03	8.23e-05	0.1264	-3.9375525	-0.4977603	863.07	CCDC18-AS1	CCDC18 antisense RNA 1
64919	1.08e-03	8.24e-05	0.0829	-3.9374286	-0.3262408	3800.49	BCL11B	BCL11 transcription factor B
65003	1.08e-03	8.25e-05	0.0863	3.9371612	0.3399247	652.53	MRPL11	mitochondrial ribosomal protein L11
79709	1.08e-03	8.25e-05	0.0501	3.936892	0.1971275	4648.57	COLGALT1	collagen beta(1-O)galactosyltransferase 1
1396	1.08e-03	8.28e-05	0.1064	3.9361641	0.4187531	4830.9	CRIP1	cysteine rich protein 1
4017	1.08e-03	8.32e-05	0.1037	-3.9348903	-0.4081892	115.15	LOXL2	lysyl oxidase like 2
101927546	1.09e-03	8.40e-05	0.2387	3.9326883	0.9387127	84.42	ANO7L1	anoctamin 7 like 1 (pseudogene)
913	1.09e-03	8.40e-05	0.1619	3.9327081	0.6366937	60.04	CD1E	CD1e molecule
3702	1.10e-03	8.42e-05	0.0797	-3.9320517	-0.3134024	5954.63	ITK	IL2 inducible T cell kinase
100132406	1.10e-03	8.44e-05	0.0775	-3.9315057	-0.3046426	2181.62	NBPF10	NBPF member 10
723790	1.10e-03	8.44e-05	0.2145	3.9315931	0.8434486	1139.51	H2AC19	H2A clustered histone 19
205428	1.10e-03	8.45e-05	0.0519	-3.9311532	-0.2039167	822.96	DIPK2A	divergent protein kinase domain 2A
5366	1.10e-03	8.46e-05	0.1476	3.931007	0.5803799	414.69	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1
100128731	1.10e-03	8.47e-05	0.1609	3.9305957	0.6324142	2884.91	OST4	oligosaccharyltransferase complex subunit 4, non-catalytic
27258	1.10e-03	8.49e-05	0.2182	3.9301453	0.8576877	343.41	LSM3	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated
647087	1.10e-03	8.50e-05	0.1264	3.9299825	0.4967882	1996.45	STMP1	short transmembrane mitochondrial protein 1
643847	1.10e-03	8.49e-05	0.3214	3.9301489	1.2630042	38.04	PGA4	pepsinogen A4
27004	1.10e-03	8.49e-05	0.3153	-3.9301164	-1.2393021	104.82	TCL6	T cell leukemia/lymphoma 6
4706	1.10e-03	8.48e-05	0.0814	3.9304038	0.3199036	771.23	NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1
387644	1.11e-03	8.57e-05	0.21	-3.927778	-0.8249865	16.82	FAM238C	family with sequence similarity 238 member C
55024	1.11e-03	8.60e-05	0.1762	-3.926901	-0.6919175	1583.04	BANK1	B cell scaffold protein with ankyrin repeats 1
5256	1.11e-03	8.61e-05	0.0444	-3.9267277	-0.1743867	2086.33	PHKA2	phosphorylase kinase regulatory subunit alpha 2
9875	1.12e-03	8.66e-05	0.0858	3.9254091	0.3369307	902.74	URB1	URB1 ribosome biogenesis homolog
654483	1.12e-03	8.68e-05	0.119	3.9247983	0.4669695	218.18	BOLA2B	bolA family member 2B
105370191	1.13e-03	8.76e-05	0.3017	-3.9226384	-1.1836517	28.32	LOC105370191	uncharacterized LOC105370191
8537	1.13e-03	8.75e-05	0.194	-3.9227887	-0.7611226	25.66	BCAS1	brain enriched myelin associated protein 1
375593	1.13e-03	8.78e-05	0.0938	-3.9220137	-0.3679977	114.09	TRIM73	tripartite motif containing 73
404201	1.13e-03	8.80e-05	0.2095	3.9215318	0.8216587	42.37	WDFY3-AS2	WDFY3 antisense RNA 2
83937	1.13e-03	8.82e-05	0.1102	3.9208758	0.4322727	2566.44	RASSF4	Ras association domain family member 4
90701	1.14e-03	8.86e-05	0.1416	3.9199369	0.5549529	589.88	SEC11C	SEC11 homolog C, signal peptidase complex subunit
50614	1.14e-03	8.88e-05	0.2125	-3.9192157	-0.8327238	15.9	GALNT9	polypeptide N-acetylgalactosaminyltransferase 9
915	1.14e-03	8.92e-05	0.1456	3.9181093	0.5706139	2530.86	CD3D	CD3 delta subunit of T-cell receptor complex
55771	1.15e-03	8.96e-05	0.0991	3.917062	0.3880624	387.48	PRR11	proline rich 11
101927858	1.15e-03	8.97e-05	0.1493	-3.9167935	-0.5847212	37.47	RNF32-AS1	RNF32 antisense RNA 1
105375019	1.15e-03	9.00e-05	0.1011	3.9161757	0.3959381	151.6	LOC105375019	uncharacterized LOC105375019
105379857	1.15e-03	9.04e-05	0.1338	-3.9148817	-0.5239576	58.85	LOC105379857	replaced by ID 642819
112268241	1.16e-03	9.07e-05	0.1954	-3.9143237	-0.7647955	24.76	ZNF470-DT	ZNF470 divergent transcript
5900	1.16e-03	9.10e-05	0.0774	3.913533	0.3028598	3445.67	RALGDS	ral guanine nucleotide dissociation stimulator
51513	1.16e-03	9.11e-05	0.257	3.9130697	1.0057067	182.51	ETV7	ETS variant transcription factor 7
79147	1.16e-03	9.12e-05	0.053	-3.9127968	-0.2072586	764.74	FKRP	fukutin related protein
4882	1.17e-03	9.17e-05	0.0958	-3.9116467	-0.3747992	129.41	NPR2	natriuretic peptide receptor 2
9587	1.17e-03	9.20e-05	0.0673	3.9106623	0.2631617	687.85	MAD2L1BP	MAD2L1 binding protein
246	1.17e-03	9.21e-05	0.3508	-3.910553	-1.3719746	562.13	ALOX15	arachidonate 15-lipoxygenase
4831	1.17e-03	9.21e-05	0.1076	3.910429	0.4208154	1533.34	NME2	NME/NM23 nucleoside diphosphate kinase 2
8476	1.17e-03	9.24e-05	0.1901	3.9096934	0.74323	39.23	CDC42BPA	CDC42 binding protein kinase alpha
8533	1.17e-03	9.25e-05	0.0876	3.9095706	0.3422927	1862.01	COPS3	COP9 signalosome subunit 3
64960	1.19e-03	9.37e-05	0.0651	3.9063794	0.2542215	693.66	MRPS15	mitochondrial ribosomal protein S15
2919	1.19e-03	9.37e-05	0.1844	3.9062662	0.7201751	398.65	CXCL1	C-X-C motif chemokine ligand 1
1521	1.19e-03	9.37e-05	0.1933	3.9063443	0.7551356	6117.05	CTSW	cathepsin W
84220	1.19e-03	9.39e-05	0.0956	-3.9057727	-0.3734566	390.88	RGPD5	RANBP2 like and GRIP domain containing 5
10653	1.19e-03	9.39e-05	0.0826	3.9057774	0.3225355	2941.29	SPINT2	serine peptidase inhibitor, Kunitz type 2
1268	1.19e-03	9.42e-05	0.291	-3.9051194	-1.1363785	52.47	CNR1	cannabinoid receptor 1
79786	1.19e-03	9.45e-05	0.0635	-3.9044039	-0.247952	4446.89	KLHL36	kelch like family member 36
51303	1.20e-03	9.52e-05	0.074	3.9024538	0.2887954	1072.09	FKBP11	FKBP prolyl isomerase 11
400961	1.20e-03	9.55e-05	0.1058	-3.9018537	-0.4127873	287.86	PAIP2B	poly(A) binding protein interacting protein 2B
164118	1.20e-03	9.56e-05	0.2491	-3.901526	-0.9720149	247.17	TTC24	tetratricopeptide repeat domain 24
55209	1.22e-03	9.66e-05	0.0449	-3.8990577	-0.1748957	3453.59	SETD5	SET domain containing 5
64180	1.22e-03	9.65e-05	0.1456	-3.8991775	-0.5677104	290.02	DPEP3	dipeptidase 3
3995	1.22e-03	9.74e-05	0.0979	-3.8969728	-0.3816162	414.26	FADS3	fatty acid desaturase 3
100128494	1.22e-03	9.74e-05	0.0872	-3.8970633	-0.3398967	1266.09	LOC100128494	uncharacterized LOC100128494
107985921	1.23e-03	9.75e-05	0.0865	-3.8966266	-0.3369697	108.92	LOC107985921	
10981	1.23e-03	9.79e-05	0.1217	3.895853	0.474117	1754.35	RAB32	RAB32, member RAS oncogene family
80097	1.23e-03	9.81e-05	0.1276	3.8953037	0.4971492	3190.48	MZT2B	mitotic spindle organizing protein 2B
115701	1.23e-03	9.83e-05	0.3468	3.8946412	1.3505886	35.35	ALPK2	alpha kinase 2
115201	1.24e-03	9.86e-05	0.0602	3.8938936	0.2343219	441.82	ATG4A	autophagy related 4A cysteine peptidase
9510	1.24e-03	9.88e-05	0.2022	3.893484	0.787423	182.87	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1
105369382	1.24e-03	9.92e-05	0.2403	-3.8924274	-0.935283	24.74	LOC105369382	uncharacterized LOC105369382
388	1.25e-03	1.00e-04	0.1056	3.8904086	0.4107238	6645.35	RHOB	ras homolog family member B
245973	1.25e-03	1.00e-04	0.0595	3.8902183	0.2316467	762.9	ATP6V1C2	ATPase H+ transporting V1 subunit C2
23528	1.25e-03	1.00e-04	0.0928	-3.8898722	-0.3610898	1332.31	ZNF281	zinc finger protein 281
1471	1.26e-03	1.01e-04	0.151	3.8891231	0.5874321	20225.94	CST3	cystatin C
51728	1.26e-03	1.01e-04	0.0826	3.8888577	0.3212559	383.38	POLR3K	RNA polymerase III subunit K
10398	1.26e-03	1.01e-04	0.4263	3.8879207	1.6576025	1628.8	MYL9	myosin light chain 9
348761	1.27e-03	1.02e-04	0.2621	3.8863514	1.0186606	21.12	SPATA3-AS1	SPATA3 antisense RNA 1 (head to head)
314	1.27e-03	1.02e-04	0.1477	3.8850122	0.5737923	946.11	AOC2	amine oxidase copper containing 2
26137	1.28e-03	1.03e-04	0.1385	-3.8844128	-0.5379268	467.3	ZBTB20	zinc finger and BTB domain containing 20
28974	1.28e-03	1.03e-04	0.0952	3.8837338	0.36987	1643.14	C19orf53	chromosome 19 open reading frame 53
126299	1.28e-03	1.03e-04	0.0681	3.883076	0.2643818	727.41	ZNF428	zinc finger protein 428
23204	1.28e-03	1.03e-04	0.0522	3.8828734	0.2027752	4582.64	ARL6IP1	ADP ribosylation factor like GTPase 6 interacting protein 1
7905	1.28e-03	1.03e-04	0.0596	3.882346	0.231324	4335.91	REEP5	receptor accessory protein 5
7143	1.28e-03	1.04e-04	0.3108	-3.8819442	-1.2064089	9.15	TNR	tenascin R
11145	1.29e-03	1.04e-04	0.1459	3.8812927	0.5662015	274.29	PLAAT3	phospholipase A and acyltransferase 3
100861563	1.29e-03	1.04e-04	0.2039	-3.8810036	-0.7912559	13.47	SCAANT1	SCA7/ATXN7 antisense RNA 1
384	1.29e-03	1.04e-04	0.0891	3.8799986	0.3458587	505.13	ARG2	arginase 2
84726	1.30e-03	1.05e-04	0.0757	-3.878905	-0.2935501	5461.53	PRRC2B	proline rich coiled-coil 2B
79031	1.30e-03	1.05e-04	0.0877	3.8777499	0.3400245	424.85	PDCL3	phosducin like 3
51121	1.30e-03	1.06e-04	0.1847	3.8775378	0.7160114	158.22	RPL26L1	ribosomal protein L26 like 1
63947	1.30e-03	1.05e-04	0.1766	-3.8776739	-0.6847911	15.19	DMRTC1	DMRT like family C1
100775107	1.31e-03	1.06e-04	0.0866	-3.8764621	-0.3356782	763.02	RBM5-AS1	RBM5 antisense RNA 1
100505518	1.31e-03	1.06e-04	0.2344	-3.8758998	-0.9086127	12.68	EDNRB-AS1	EDNRB antisense RNA 1
6415	1.31e-03	1.06e-04	0.0792	3.8753322	0.3067792	1743.61	SELENOW	selenoprotein W
5464	1.31e-03	1.07e-04	0.1157	3.8747909	0.4482462	1442.77	PPA1	inorganic pyrophosphatase 1
340348	1.32e-03	1.07e-04	0.1922	3.873395	0.7445053	1081.59	TSPAN33	tetraspanin 33
5239	1.32e-03	1.07e-04	0.357	-3.8732616	-1.3826767	120.86	PGM5	phosphoglucomutase 5
5714	1.32e-03	1.07e-04	0.0678	3.873354	0.2626874	3031.44	PSMD8	proteasome 26S subunit, non-ATPase 8
100874212	1.32e-03	1.08e-04	0.0886	-3.8728153	-0.3430362	139.5	MYCBP2-AS1	MYCBP2 antisense RNA 1
1788	1.33e-03	1.08e-04	0.0706	-3.8713321	-0.2732404	2791.81	DNMT3A	DNA methyltransferase 3 alpha
64168	1.33e-03	1.08e-04	0.1804	-3.8709004	-0.6982044	35.26	NECAB1	N-terminal EF-hand calcium binding protein 1
343413	1.33e-03	1.09e-04	0.2229	3.8701184	0.8626892	1775.57	FCRL6	Fc receptor like 6
4501	1.34e-03	1.09e-04	0.0954	3.8695411	0.3690496	304.34	MT1X	metallothionein 1X
107986949	1.35e-03	1.10e-04	0.2169	-3.8670631	-0.8389343	27.27	LOC107986949	uncharacterized LOC107986949
6804	1.35e-03	1.10e-04	0.1072	3.8668093	0.4146625	150.63	STX1A	syntaxin 1A
28691	1.35e-03	1.11e-04	0.1637	-3.8662668	-0.6330332	81.27	TRAV2	T cell receptor alpha variable 2
5710	1.35e-03	1.11e-04	0.08	3.8659898	0.309314	4169.05	PSMD4	proteasome 26S subunit ubiquitin receptor, non-ATPase 4
286207	1.36e-03	1.11e-04	0.1092	3.864978	0.4221349	188.05	CFAP157	cilia and flagella associated protein 157
79006	1.36e-03	1.11e-04	0.1096	3.8643357	0.4234764	436.67	METRN	meteorin, glial cell differentiation regulator
5462	1.36e-03	1.12e-04	0.1526	-3.8634542	-0.5895874	27.49	POU5F1B	POU class 5 homeobox 1B
468	1.36e-03	1.12e-04	0.0696	3.8634808	0.2687498	6631.87	ATF4	activating transcription factor 4
105376411	1.37e-03	1.12e-04	0.1889	-3.8625559	-0.7298189	12.47	LOC105376411	uncharacterized LOC105376411
284565	1.37e-03	1.12e-04	0.1321	-3.8619933	-0.5099807	1558.03	NBPF15	NBPF member 15
100216546	1.37e-03	1.13e-04	0.0772	-3.8610685	-0.2980419	400.16	LINC01004	long intergenic non-protein coding RNA 1004
84545	1.38e-03	1.13e-04	0.0539	3.8599279	0.2081232	1043.29	MRPL43	mitochondrial ribosomal protein L43
29074	1.38e-03	1.14e-04	0.0672	3.8593491	0.259413	847.41	MRPL18	mitochondrial ribosomal protein L18
2766	1.38e-03	1.14e-04	0.3632	3.8585271	1.4013058	1915.18	GMPR	guanosine monophosphate reductase
28960	1.39e-03	1.14e-04	0.0558	3.8578764	0.2154493	999.96	DCPS	decapping enzyme, scavenger
55707	1.39e-03	1.14e-04	0.0525	3.8576698	0.2026637	5134.26	NECAP2	NECAP endocytosis associated 2
104	1.39e-03	1.15e-04	0.0819	3.8562946	0.3157989	1488.1	ADARB1	adenosine deaminase RNA specific B1
11235	1.40e-03	1.16e-04	0.1658	3.8546226	0.6390947	1035.94	PDCD10	programmed cell death 10
143098	1.41e-03	1.17e-04	0.0781	-3.8531154	-0.3007693	1007.1	MPP7	MAGUK p55 scaffold protein 7
5441	1.41e-03	1.17e-04	0.0944	3.8529679	0.3637487	1427.84	POLR2L	RNA polymerase II, I and III subunit L
8530	1.41e-03	1.17e-04	0.1747	3.8528048	0.673064	6310.01	CST7	cystatin F
101927854	1.41e-03	1.17e-04	0.2701	3.8524762	1.0406125	58.22	THRB-AS2	THRB antisense RNA 2
51700	1.41e-03	1.17e-04	0.248	-3.8524091	-0.955297	21.23	CYB5R2	cytochrome b5 reductase 2
5478	1.42e-03	1.17e-04	0.0962	3.8515808	0.3704558	15445.37	PPIA	peptidylprolyl isomerase A
57572	1.42e-03	1.18e-04	0.1772	-3.8509859	-0.6823895	42.52	DOCK6	dedicator of cytokinesis 6
150365	1.42e-03	1.18e-04	0.0759	3.8503366	0.2920792	803.39	MEI1	meiotic double-stranded break formation protein 1
8704	1.42e-03	1.18e-04	0.1376	3.8492734	0.5296361	93.6	B4GALT2	beta-1,4-galactosyltransferase 2
353274	1.42e-03	1.18e-04	0.0687	-3.8495267	-0.2643017	2197.34	ZNF445	zinc finger protein 445
105375591	1.42e-03	1.18e-04	0.1207	3.8493602	0.4645707	86.32	INSIG1-DT	INSIG1 divergent transcript
126328	1.43e-03	1.19e-04	0.0846	3.8476315	0.3253363	2165.38	NDUFA11	NADH:ubiquinone oxidoreductase subunit A11
5033	1.45e-03	1.20e-04	0.0667	3.8452766	0.2564223	1017.48	P4HA1	prolyl 4-hydroxylase subunit alpha 1
128553	1.45e-03	1.21e-04	0.1948	-3.844483	-0.74903	247.36	TSHZ2	teashirt zinc finger homeobox 2
387778	1.45e-03	1.21e-04	0.458	3.8437752	1.7605437	44.51	SPDYC	speedy/RINGO cell cycle regulator family member C
93663	1.46e-03	1.22e-04	0.0858	3.8420976	0.3297005	606.75	ARHGAP18	Rho GTPase activating protein 18
5685	1.46e-03	1.22e-04	0.1732	3.8416638	0.6653755	1958.69	PSMA4	proteasome 20S subunit alpha 4
10073	1.47e-03	1.23e-04	0.0506	3.8400087	0.1943954	549.33	SNUPN	snurportin 1
105377006	1.47e-03	1.23e-04	0.1685	3.8397305	0.6471324	231.59	LINC02084	long intergenic non-protein coding RNA 2084
28870	1.47e-03	1.23e-04	0.2892	3.8394145	1.1102055	18.14	IGKV6D-21	immunoglobulin kappa variable 6D-21 (non-functional)
9326	1.47e-03	1.23e-04	0.0825	3.8392154	0.3166169	615.86	ZNHIT3	zinc finger HIT-type containing 3
1861	1.48e-03	1.24e-04	0.0602	3.8383864	0.2310915	2024.76	TOR1A	torsin family 1 member A
375775	1.48e-03	1.24e-04	0.1376	-3.8376124	-0.5279872	346.41	PNPLA7	patatin like phospholipase domain containing 7
5694	1.48e-03	1.25e-04	0.0992	3.8370546	0.3806509	1213.4	PSMB6	proteasome 20S subunit beta 6
997	1.49e-03	1.25e-04	0.2061	3.8356779	0.7906081	6703.5	CDC34	cell division cycle 34, ubiqiutin conjugating enzyme
8896	1.50e-03	1.26e-04	0.0804	3.8336161	0.3081463	959.66	BUD31	BUD31 homolog
146225	1.51e-03	1.27e-04	0.2252	3.8329871	0.8632953	3716.67	CMTM2	CKLF like MARVEL transmembrane domain containing 2
10181	1.51e-03	1.27e-04	0.0474	-3.8324816	-0.1814745	10487.32	RBM5	RNA binding motif protein 5
10473	1.51e-03	1.27e-04	0.0619	3.8322391	0.2371602	3841.39	HMGN4	high mobility group nucleosomal binding domain 4
85437	1.51e-03	1.27e-04	0.0912	3.8315924	0.349388	567.74	ZCRB1	zinc finger CCHC-type and RNA binding motif containing 1
79705	1.51e-03	1.28e-04	0.0913	-3.8311597	-0.3498573	1201	LRRK1	leucine rich repeat kinase 1
81693	1.51e-03	1.28e-04	0.0959	-3.830849	-0.3675685	200.44	AMN	amnion associated transmembrane protein
100529251	1.51e-03	1.28e-04	0.1527	3.8308418	0.5848203	1118.52	CKLF-CMTM1	CKLF-CMTM1 readthrough
22930	1.52e-03	1.28e-04	0.0693	-3.8303197	-0.2654374	1289.42	RAB3GAP1	RAB3 GTPase activating protein catalytic subunit 1
283575	1.52e-03	1.28e-04	0.2115	-3.8300128	-0.8099248	182.21	LINC02288	long intergenic non-protein coding RNA 2288
60672	1.52e-03	1.28e-04	0.1016	3.8297242	0.3891723	1873.69	MIIP	migration and invasion inhibitory protein
105372991	1.52e-03	1.29e-04	0.3807	3.8290709	1.4576247	44.93	LOC105372991	uncharacterized LOC105372991
1652	1.52e-03	1.29e-04	0.0975	3.8287277	0.3731376	667.32	DDT	D-dopachrome tautomerase
105371729	1.53e-03	1.30e-04	0.0728	3.8273025	0.2784508	580.82	LOC105371729	uncharacterized LOC105371729
101929003	1.53e-03	1.30e-04	0.1384	3.8271717	0.5296076	36.17	LOC101929003	uncharacterized LOC101929003
102723442	1.53e-03	1.30e-04	0.2771	-3.8269115	-1.060383	15.59	LINC01754	long intergenic non-protein coding RNA 1754
116540	1.53e-03	1.30e-04	0.1071	3.8265745	0.4099621	760.54	MRPL53	mitochondrial ribosomal protein L53
23116	1.54e-03	1.30e-04	0.0988	-3.8258226	-0.3781383	344.71	TOGARAM1	TOG array regulator of axonemal microtubules 1
9873	1.54e-03	1.31e-04	0.0655	-3.8253489	-0.2505262	2320.24	FCHSD2	FCH and double SH3 domains 2
2537	1.54e-03	1.31e-04	0.2103	3.824114	0.8042206	4557.07	IFI6	interferon alpha inducible protein 6
10952	1.55e-03	1.32e-04	0.102	3.8234826	0.3901708	1634.21	SEC61B	SEC61 translocon subunit beta
2671	1.55e-03	1.31e-04	0.0606	3.8236348	0.2316169	839.01	GFER	growth factor, augmenter of liver regeneration
27350	1.55e-03	1.32e-04	0.0902	3.8233518	0.3449877	3371.63	APOBEC3C	apolipoprotein B mRNA editing enzyme catalytic subunit 3C
105372651	1.55e-03	1.32e-04	0.4938	3.8230612	1.8878279	13.67	LOC105372651	uncharacterized LOC105372651
3586	1.55e-03	1.32e-04	0.2297	3.8225121	0.878009	16.08	IL10	interleukin 10
102723927	1.55e-03	1.32e-04	0.1591	-3.8219835	-0.6079719	120.29	LINC01238	long intergenic non-protein coding RNA 1238
338339	1.57e-03	1.34e-04	0.2123	3.8198304	0.8107799	502.41	CLEC4D	C-type lectin domain family 4 member D
27087	1.57e-03	1.34e-04	0.2777	3.8183035	1.0602225	651.15	B3GAT1	beta-1,3-glucuronyltransferase 1
257	1.58e-03	1.35e-04	0.0741	-3.8169905	-0.2828466	158.55	ALX3	ALX homeobox 3
51043	1.58e-03	1.35e-04	0.0915	3.8168248	0.3493212	13523.66	ZBTB7B	zinc finger and BTB domain containing 7B
100874032	1.58e-03	1.35e-04	0.1419	3.816601	0.5414723	34.18	PRRT3-AS1	PRRT3 antisense RNA 1
860	1.58e-03	1.35e-04	0.0961	-3.8165843	-0.3666667	1304.9	RUNX2	RUNX family transcription factor 2
54970	1.58e-03	1.35e-04	0.117	-3.8167006	-0.446696	494.42	TTC12	tetratricopeptide repeat domain 12
25828	1.58e-03	1.35e-04	0.0719	3.8165178	0.2743651	1956.8	TXN2	thioredoxin 2
101929240	1.58e-03	1.36e-04	0.0822	3.8159675	0.3138514	734.6	LOC101929240	U5 small nuclear ribonucleoprotein 200 kDa helicase-like
105377887	1.59e-03	1.36e-04	0.1253	-3.8152528	-0.4781431	33.69	LOC105377887	
1417	1.59e-03	1.36e-04	0.2209	3.8144844	0.8426836	108.04	CRYBB3	crystallin beta B3
64283	1.59e-03	1.37e-04	0.3033	3.8139143	1.1567697	23.53	ARHGEF28	Rho guanine nucleotide exchange factor 28
107984035	1.59e-03	1.37e-04	0.1472	-3.8140337	-0.5615951	51.13	LOC107984035	uncharacterized LOC107984035
55567	1.59e-03	1.37e-04	0.2362	-3.813785	-0.9006286	25.57	DNAH3	dynein axonemal heavy chain 3
105221694	1.60e-03	1.38e-04	0.0694	3.8122355	0.2645448	684.48	BISPR	BST2 interferon stimulated positive regulator
3695	1.61e-03	1.38e-04	0.09	3.811262	0.3430694	4058.34	ITGB7	integrin subunit beta 7
126003	1.61e-03	1.38e-04	0.1607	3.8108969	0.6125259	2981.88	TRAPPC5	trafficking protein particle complex subunit 5
105371809	1.62e-03	1.39e-04	0.4237	3.8091484	1.6138417	31.99	LINC02086	long intergenic non-protein coding RNA 2086
388507	1.62e-03	1.40e-04	0.1901	3.8088947	0.7239458	60.84	ZNF788P	zinc finger family member 788, pseudogene
79885	1.62e-03	1.40e-04	0.1359	3.8081289	0.517683	336.41	HDAC11	histone deacetylase 11
54856	1.63e-03	1.41e-04	0.0535	-3.8066102	-0.203481	2251.66	GON4L	gon-4 like
51255	1.63e-03	1.41e-04	0.0896	3.8064764	0.3409789	1269.19	RNF181	ring finger protein 181
105373581	1.63e-03	1.41e-04	0.19	3.8069859	0.7231922	41.66	LOC105373581	uncharacterized LOC105373581
54968	1.63e-03	1.41e-04	0.0949	3.806486	0.3611371	664.25	TMEM70	transmembrane protein 70
1211	1.63e-03	1.41e-04	0.0763	3.8065567	0.2905737	2447.47	CLTA	clathrin light chain A
84299	1.63e-03	1.41e-04	0.1031	3.8062379	0.3925034	1367.09	MIEN1	migration and invasion enhancer 1
83394	1.64e-03	1.42e-04	0.1731	-3.8051275	-0.6587608	23.84	PITPNM3	PITPNM family member 3
285847	1.64e-03	1.43e-04	0.1621	-3.8036183	-0.616414	21.53	LOC285847	uncharacterized LOC285847
669	1.64e-03	1.43e-04	0.3567	3.8036225	1.3568032	2105.58	BPGM	bisphosphoglycerate mutase
767	1.65e-03	1.43e-04	0.2572	3.8027182	0.9780583	95.38	CA8	carbonic anhydrase 8
6509	1.65e-03	1.43e-04	0.0934	3.8025611	0.3553263	381.62	SLC1A4	solute carrier family 1 member 4
125061	1.66e-03	1.44e-04	0.0958	3.8012174	0.3641932	224.51	AFMID	arylformamidase
23066	1.67e-03	1.45e-04	0.1689	-3.7992574	-0.6418664	57.48	CAND2	cullin associated and neddylation dissociated 2 (putative)
51374	1.68e-03	1.46e-04	0.0595	3.7981304	0.2260353	1815.35	ATRAID	all-trans retinoic acid induced differentiation factor
554282	1.68e-03	1.46e-04	0.1244	3.7973629	0.4723569	31.98	FAM72C	family with sequence similarity 72 member C
122416	1.68e-03	1.46e-04	0.2537	3.7974551	0.9633762	687.82	ANKRD9	ankyrin repeat domain 9
1310	1.68e-03	1.47e-04	0.2713	-3.7964324	-1.030147	266.63	COL19A1	collagen type XIX alpha 1 chain
103611081	1.68e-03	1.47e-04	0.0827	-3.7961004	-0.3141135	310.36	LOC103611081	replaced by ID 399979
146691	1.68e-03	1.47e-04	0.0449	-3.7959823	-0.1703992	2183.07	TOM1L2	target of myb1 like 2 membrane trafficking protein
8435	1.69e-03	1.48e-04	0.1664	3.7949323	0.6315194	58.96	SOAT2	sterol O-acyltransferase 2
105376504	1.69e-03	1.48e-04	0.269	3.7946641	1.0209354	150.56	LOC105376504	
51506	1.69e-03	1.48e-04	0.0955	3.7942858	0.3625404	1613.57	UFC1	ubiquitin-fold modifier conjugating enzyme 1
149069	1.69e-03	1.48e-04	0.086	-3.7940307	-0.3263379	118.99	DCDC2B	doublecortin domain containing 2B
25994	1.69e-03	1.48e-04	0.1274	3.7937481	0.4831741	1058.05	HIGD1A	HIG1 hypoxia inducible domain family member 1A
2994	1.69e-03	1.48e-04	0.5078	3.7936937	1.9265813	186.71	GYPB	glycophorin B (MNS blood group)
105379382	1.70e-03	1.49e-04	0.1775	3.7930159	0.6731798	34.31	LOC105379382	uncharacterized LOC105379382
57407	1.70e-03	1.49e-04	0.0858	3.7930115	0.325542	1336.84	NMRAL1	NmrA like redox sensor 1
430	1.70e-03	1.49e-04	0.1849	3.7920805	0.7011141	731.14	ASCL2	achaete-scute family bHLH transcription factor 2
4704	1.70e-03	1.49e-04	0.0576	3.7920212	0.2182641	1226.35	NDUFA9	NADH:ubiquinone oxidoreductase subunit A9
51084	1.70e-03	1.50e-04	0.0761	3.7918494	0.2886864	576.44	CRYL1	crystallin lambda 1
51021	1.70e-03	1.50e-04	0.0392	3.7913893	0.1487175	1345.06	MRPS16	mitochondrial ribosomal protein S16
27338	1.71e-03	1.50e-04	0.0898	3.7904777	0.3404444	770.61	UBE2S	ubiquitin conjugating enzyme E2 S
387509	1.71e-03	1.51e-04	0.1998	3.7901967	0.7571805	206.62	GPR153	G protein-coupled receptor 153
